Date,Province,CovidCase
2021-07-22,Bình Định,60
2021-07-22,Bình Dương,5246
2021-07-22,Bình Phước,103
2021-07-22,Bình Thuận,163
2021-07-22,Cà Mau,27
2021-07-22,Cần Thơ,245
2021-07-22,Cao Bằng,0
2021-07-22,Đà Nẵng,615
2021-07-22,Đắk Lắk,41
2021-07-22,Đắk Nông,21
2021-07-22,Điện Biên,61
2021-07-22,Đồng Nai,1475
2021-07-22,Đồng Tháp,1671
2021-07-22,Gia Lai,56
2021-07-22,Hà Giang,8
2021-07-22,Hà Nam,61
2021-07-22,TP. Hà Nội,1126
2021-07-22,Hà Tĩnh,166
2021-07-22,Hải Dương,785
2021-07-22,Hải Phòng,34
2021-07-22,Hậu Giang,62
2021-07-22,TP. Hồ Chí Minh,45774
2021-07-22,Hòa Bình,21
2021-07-22,Hưng Yên,267
2021-07-22,Khánh Hòa,722
2021-07-22,Kiên Giang,201
2021-07-22,Kon Tum,3
2021-07-22,Lai Châu,0
2021-07-22,Lâm Đồng,31
2021-07-22,Lạng Sơn,118
2021-07-22,Lào Cai,10
2021-07-22,Long An,1388
2021-07-22,Nam Định,14
2021-07-22,Nghệ An,175
2021-07-22,Ninh Bình,22
2021-07-22,Ninh Thuận,92
2021-07-22,Phú Thọ,6
2021-07-22,Phú Yên,849
2021-07-22,Quảng Bình,3
2021-07-22,Quảng Nam,69
2021-07-22,Quảng Ngãi,224
2021-07-22,Quảng Ninh,83
2021-07-22,Quảng Trị,11
2021-07-22,Sóc Trăng,97
2021-07-22,Sơn La,3
2021-07-22,Tây Ninh,315
2021-07-22,Thái Bình,44
2021-07-22,Thái Nguyên,8
2021-07-22,Thanh Hóa,62
2021-07-22,Thừa Thiên-Huế,14
2021-07-22,Tiền Giang,1038
2021-07-22,Trà Vinh,107
2021-07-22,Tuyên Quang,1
2021-07-22,Vĩnh Long,513
2021-07-22,Vĩnh Phúc,139
2021-07-22,Yên Bái,5
2021-07-22,Chưa rõ ,0
2021-07-23,An Giang,194
2021-07-23,Bà Rịa - Vũng Tàu,417
2021-07-23,Bắc Giang,5800
2021-07-23,Bắc Kạn,1
2021-07-23,Bạc Liêu,17
2021-07-23,Bắc Ninh,1730
2021-07-23,Bến Tre,367
2021-07-23,Bình Định,66
2021-07-23,Bình Dương,5854
2021-07-23,Bình Phước,107
2021-07-23,Bình Thuận,210
2021-07-23,Cà Mau,29
2021-07-23,Cần Thơ,279
2021-07-23,Cao Bằng,0
2021-07-23,Đà Nẵng,662
2021-07-23,Đắk Lắk,45
2021-07-23,Đắk Nông,29
2021-07-23,Điện Biên,61
2021-07-23,Đồng Nai,1692
2021-07-23,Đồng Tháp,1800
2021-07-23,Gia Lai,56
2021-07-23,Hà Giang,8
2021-07-23,Hà Nam,61
2021-07-23,TP. Hà Nội,1196
2021-07-23,Hà Tĩnh,168
2021-07-23,Hải Dương,785
2021-07-23,Hải Phòng,34
2021-07-23,Hậu Giang,66
2021-07-23,TP. Hồ Chí Minh,50687
2021-07-23,Hòa Bình,22
2021-07-23,Hưng Yên,267
2021-07-23,Khánh Hòa,773
2021-07-23,Kiên Giang,214
2021-07-23,Kon Tum,4
2021-07-23,Lai Châu,1
2021-07-23,Lâm Đồng,33
2021-07-23,Lạng Sơn,118
2021-07-23,Lào Cai,10
2021-07-23,Long An,1990
2021-07-23,Nam Định,14
2021-07-23,Nghệ An,186
2021-07-23,Ninh Bình,22
2021-07-23,Ninh Thuận,129
2021-07-23,Phú Thọ,6
2021-07-23,Phú Yên,879
2021-07-23,Quảng Bình,3
2021-07-23,Quảng Nam,71
2021-07-23,Quảng Ngãi,250
2021-07-23,Quảng Ninh,83
2021-07-23,Quảng Trị,11
2021-07-23,Sóc Trăng,97
2021-07-23,Sơn La,3
2021-07-23,Tây Ninh,527
2021-07-23,Thái Bình,44
2021-07-23,Thái Nguyên,8
2021-07-23,Thanh Hóa,62
2021-07-23,Thừa Thiên-Huế,14
2021-07-23,Tiền Giang,1133
2021-07-23,Trà Vinh,122
2021-07-23,Tuyên Quang,1
2021-07-23,Vĩnh Long,525
2021-07-23,Vĩnh Phúc,142
2021-07-23,Yên Bái,5
2021-07-23,Chưa rõ ,12
2021-07-24,An Giang,201
2021-07-24,Bà Rịa - Vũng Tàu,488
2021-07-24,Bắc Giang,5800
2021-07-24,Bắc Kạn,1
2021-07-24,Bạc Liêu,19
2021-07-24,Bắc Ninh,1730
2021-07-24,Bến Tre,428
2021-07-24,Bình Định,78
2021-07-24,Bình Dương,6639
2021-07-24,Bình Phước,107
2021-07-24,Bình Thuận,241
2021-07-24,Cà Mau,31
2021-07-24,Cần Thơ,302
2021-07-24,Cao Bằng,0
2021-07-24,Đà Nẵng,698
2021-07-24,Đắk Lắk,72
2021-07-24,Đắk Nông,33
2021-07-24,Điện Biên,61
2021-07-24,Đồng Nai,1913
2021-07-24,Đồng Tháp,1875
2021-07-24,Gia Lai,57
2021-07-24,Hà Giang,10
2021-07-24,Hà Nam,63
2021-07-24,TP. Hà Nội,1205
2021-07-24,Hà Tĩnh,168
2021-07-24,Hải Dương,785
2021-07-24,Hải Phòng,34
2021-07-24,Hậu Giang,75
2021-07-24,TP. Hồ Chí Minh,56083
2021-07-24,Hòa Bình,22
2021-07-24,Hưng Yên,271
2021-07-24,Khánh Hòa,877
2021-07-24,Kiên Giang,228
2021-07-24,Kon Tum,4
2021-07-24,Lai Châu,1
2021-07-24,Lâm Đồng,35
2021-07-24,Lạng Sơn,118
2021-07-24,Lào Cai,10
2021-07-24,Long An,3882
2021-07-24,Nam Định,14
2021-07-24,Nghệ An,188
2021-07-24,Ninh Bình,22
2021-07-24,Ninh Thuận,137
2021-07-24,Phú Thọ,6
2021-07-24,Phú Yên,896
2021-07-24,Quảng Bình,3
2021-07-24,Quảng Nam,74
2021-07-24,Quảng Ngãi,254
2021-07-24,Quảng Ninh,83
2021-07-24,Quảng Trị,11
2021-07-24,Sóc Trăng,97
2021-07-24,Sơn La,3
2021-07-24,Tây Ninh,659
2021-07-24,Thái Bình,44
2021-07-24,Thái Nguyên,8
2021-07-24,Thanh Hóa,62
2021-07-24,Thừa Thiên-Huế,15
2021-07-24,Tiền Giang,1353
2021-07-24,Trà Vinh,122
2021-07-24,Tuyên Quang,1
2021-07-24,Vĩnh Long,550
2021-07-24,Vĩnh Phúc,163
2021-07-24,Yên Bái,5
2021-07-24,Chưa rõ ,43
2021-07-25,An Giang,203
2021-07-25,Bà Rịa - Vũng Tàu,614
2021-07-25,Bắc Giang,5800
2021-07-25,Bắc Kạn,1
2021-07-25,Bạc Liêu,22
2021-07-25,Bắc Ninh,1736
2021-07-25,Bến Tre,473
2021-07-25,Bình Định,84
2021-07-25,Bình Dương,7888
2021-07-25,Bình Phước,133
2021-07-25,Bình Thuận,319
2021-07-25,Cà Mau,31
2021-07-25,Cần Thơ,358
2021-07-25,Cao Bằng,0
2021-07-25,Đà Nẵng,714
2021-07-25,Đắk Lắk,86
2021-07-25,Đắk Nông,37
2021-07-25,Điện Biên,61
2021-07-25,Đồng Nai,2166
2021-07-25,Đồng Tháp,1965
2021-07-25,Gia Lai,63
2021-07-25,Hà Giang,10
2021-07-25,Hà Nam,64
2021-07-25,TP. Hà Nội,1220
2021-07-25,Hà Tĩnh,168
2021-07-25,Hải Dương,785
2021-07-25,Hải Phòng,34
2021-07-25,Hậu Giang,85
2021-07-25,TP. Hồ Chí Minh,60638
2021-07-25,Hòa Bình,22
2021-07-25,Hưng Yên,271
2021-07-25,Khánh Hòa,1049
2021-07-25,Kiên Giang,253
2021-07-25,Kon Tum,4
2021-07-25,Lai Châu,1
2021-07-25,Lâm Đồng,36
2021-07-25,Lạng Sơn,118
2021-07-25,Lào Cai,10
2021-07-25,Long An,3882
2021-07-25,Nam Định,14
2021-07-25,Nghệ An,192
2021-07-25,Ninh Bình,22
2021-07-25,Ninh Thuận,144
2021-07-25,Phú Thọ,6
2021-07-25,Phú Yên,1005
2021-07-25,Quảng Bình,3
2021-07-25,Quảng Nam,85
2021-07-25,Quảng Ngãi,258
2021-07-25,Quảng Ninh,83
2021-07-25,Quảng Trị,11
2021-07-25,Sóc Trăng,106
2021-07-25,Sơn La,3
2021-07-25,Tây Ninh,972
2021-07-25,Thái Bình,44
2021-07-25,Thái Nguyên,8
2021-07-25,Thanh Hóa,63
2021-07-25,Thừa Thiên-Huế,17
2021-07-25,Tiền Giang,1571
2021-07-25,Trà Vinh,149
2021-07-25,Tuyên Quang,1
2021-07-25,Vĩnh Long,600
2021-07-25,Vĩnh Phúc,174
2021-07-25,Yên Bái,5
2021-07-25,Chưa rõ ,49
2021-07-26,An Giang,228
2021-07-26,Bà Rịa - Vũng Tàu,614
2021-07-26,Bắc Giang,5800
2021-07-26,Bắc Kạn,1
2021-07-26,Bạc Liêu,24
2021-07-26,Bắc Ninh,1736
2021-07-26,Bến Tre,510
2021-07-26,Bình Định,111
2021-07-26,Bình Dương,8621
2021-07-26,Bình Phước,133
2021-07-26,Bình Thuận,367
2021-07-26,Cà Mau,32
2021-07-26,Cần Thơ,401
2021-07-26,Cao Bằng,0
2021-07-26,Đà Nẵng,775
2021-07-26,Đắk Lắk,115
2021-07-26,Đắk Nông,43
2021-07-26,Điện Biên,61
2021-07-26,Đồng Nai,2425
2021-07-26,Đồng Tháp,2100
2021-07-26,Gia Lai,66
2021-07-26,Hà Giang,10
2021-07-26,Hà Nam,64
2021-07-26,TP. Hà Nội,1301
2021-07-26,Hà Tĩnh,168
2021-07-26,Hải Dương,785
2021-07-26,Hải Phòng,34
2021-07-26,Hậu Giang,92
2021-07-26,TP. Hồ Chí Minh,66635
2021-07-26,Hòa Bình,23
2021-07-26,Hưng Yên,272
2021-07-26,Khánh Hòa,1061
2021-07-26,Kiên Giang,253
2021-07-26,Kon Tum,4
2021-07-26,Lai Châu,1
2021-07-26,Lâm Đồng,45
2021-07-26,Lạng Sơn,118
2021-07-26,Lào Cai,10
2021-07-26,Long An,3882
2021-07-26,Nam Định,14
2021-07-26,Nghệ An,194
2021-07-26,Ninh Bình,22
2021-07-26,Ninh Thuận,151
2021-07-26,Phú Thọ,6
2021-07-26,Phú Yên,1051
2021-07-26,Quảng Bình,3
2021-07-26,Quảng Nam,93
2021-07-26,Quảng Ngãi,262
2021-07-26,Quảng Ninh,83
2021-07-26,Quảng Trị,11
2021-07-26,Sóc Trăng,106
2021-07-26,Sơn La,3
2021-07-26,Tây Ninh,972
2021-07-26,Thái Bình,44
2021-07-26,Thái Nguyên,8
2021-07-26,Thanh Hóa,63
2021-07-26,Thừa Thiên-Huế,18
2021-07-26,Tiền Giang,1772
2021-07-26,Trà Vinh,162
2021-07-26,Tuyên Quang,2
2021-07-26,Vĩnh Long,649
2021-07-26,Vĩnh Phúc,184
2021-07-26,Yên Bái,5
2021-07-26,Chưa rõ ,72
2021-07-27,An Giang,271
2021-07-27,Bà Rịa - Vũng Tàu,666
2021-07-27,Bắc Giang,5800
2021-07-27,Bắc Kạn,1
2021-07-27,Bạc Liêu,25
2021-07-27,Bắc Ninh,1736
2021-07-27,Bến Tre,570
2021-07-27,Bình Định,119
2021-07-27,Bình Dương,8787
2021-07-27,Bình Phước,133
2021-07-27,Bình Thuận,412
2021-07-27,Cà Mau,33
2021-07-27,Cần Thơ,472
2021-07-27,Cao Bằng,0
2021-07-27,Đà Nẵng,801
2021-07-27,Đắk Lắk,127
2021-07-27,Đắk Nông,48
2021-07-27,Điện Biên,61
2021-07-27,Đồng Nai,2664
2021-07-27,Đồng Tháp,2403
2021-07-27,Gia Lai,71
2021-07-27,Hà Giang,10
2021-07-27,Hà Nam,64
2021-07-27,TP. Hà Nội,1324
2021-07-27,Hà Tĩnh,169
2021-07-27,Hải Dương,785
2021-07-27,Hải Phòng,34
2021-07-27,Hậu Giang,102
2021-07-27,TP. Hồ Chí Minh,72953
2021-07-27,Hòa Bình,23
2021-07-27,Hưng Yên,272
2021-07-27,Khánh Hòa,1087
2021-07-27,Kiên Giang,266
2021-07-27,Kon Tum,6
2021-07-27,Lai Châu,1
2021-07-27,Lâm Đồng,46
2021-07-27,Lạng Sơn,120
2021-07-27,Lào Cai,10
2021-07-27,Long An,3957
2021-07-27,Nam Định,14
2021-07-27,Nghệ An,194
2021-07-27,Ninh Bình,22
2021-07-27,Ninh Thuận,164
2021-07-27,Phú Thọ,6
2021-07-27,Phú Yên,1111
2021-07-27,Quảng Bình,3
2021-07-27,Quảng Nam,96
2021-07-27,Quảng Ngãi,265
2021-07-27,Quảng Ninh,83
2021-07-27,Quảng Trị,11
2021-07-27,Sóc Trăng,128
2021-07-27,Sơn La,3
2021-07-27,Tây Ninh,1116
2021-07-27,Thái Bình,44
2021-07-27,Thái Nguyên,9
2021-07-27,Thanh Hóa,64
2021-07-27,Thừa Thiên-Huế,24
2021-07-27,Tiền Giang,1835
2021-07-27,Trà Vinh,165
2021-07-27,Tuyên Quang,2
2021-07-27,Vĩnh Long,722
2021-07-27,Vĩnh Phúc,195
2021-07-27,Yên Bái,5
2021-07-27,Chưa rõ ,74
2021-07-28,An Giang,295
2021-07-28,Bà Rịa - Vũng Tàu,722
2021-07-28,Bắc Giang,5800
2021-07-28,Bắc Kạn,1
2021-07-28,Bạc Liêu,25
2021-07-28,Bắc Ninh,1736
2021-07-28,Bến Tre,654
2021-07-28,Bình Định,121
2021-07-28,Bình Dương,9418
2021-07-28,Bình Phước,136
2021-07-28,Bình Thuận,444
2021-07-28,Cà Mau,35
2021-07-28,Cần Thơ,543
2021-07-28,Cao Bằng,0
2021-07-28,Đà Nẵng,851
2021-07-28,Đắk Lắk,140
2021-07-28,Đắk Nông,49
2021-07-28,Điện Biên,61
2021-07-28,Đồng Nai,2935
2021-07-28,Đồng Tháp,2647
2021-07-28,Gia Lai,75
2021-07-28,Hà Giang,13
2021-07-28,Hà Nam,64
2021-07-28,TP. Hà Nội,1398
2021-07-28,Hà Tĩnh,171
2021-07-28,Hải Dương,791
2021-07-28,Hải Phòng,34
2021-07-28,Hậu Giang,108
2021-07-28,TP. Hồ Chí Minh,77402
2021-07-28,Hòa Bình,23
2021-07-28,Hưng Yên,272
2021-07-28,Khánh Hòa,1234
2021-07-28,Kiên Giang,266
2021-07-28,Kon Tum,6
2021-07-28,Lai Châu,1
2021-07-28,Lâm Đồng,46
2021-07-28,Lạng Sơn,120
2021-07-28,Lào Cai,10
2021-07-28,Long An,3957
2021-07-28,Nam Định,14
2021-07-28,Nghệ An,194
2021-07-28,Ninh Bình,26
2021-07-28,Ninh Thuận,189
2021-07-28,Phú Thọ,6
2021-07-28,Phú Yên,1175
2021-07-28,Quảng Bình,3
2021-07-28,Quảng Nam,107
2021-07-28,Quảng Ngãi,266
2021-07-28,Quảng Ninh,83
2021-07-28,Quảng Trị,12
2021-07-28,Sóc Trăng,140
2021-07-28,Sơn La,3
2021-07-28,Tây Ninh,1236
2021-07-28,Thái Bình,44
2021-07-28,Thái Nguyên,14
2021-07-28,Thanh Hóa,65
2021-07-28,Thừa Thiên-Huế,26
2021-07-28,Tiền Giang,1865
2021-07-28,Trà Vinh,257
2021-07-28,Tuyên Quang,2
2021-07-28,Vĩnh Long,722
2021-07-28,Vĩnh Phúc,207
2021-07-28,Yên Bái,5
2021-07-28,Chưa rõ ,78
2021-07-29,An Giang,305
2021-07-29,Bà Rịa - Vũng Tàu,907
2021-07-29,Bắc Giang,5800
2021-07-29,Bắc Kạn,1
2021-07-29,Bạc Liêu,29
2021-07-29,Bắc Ninh,1736
2021-07-29,Bến Tre,654
2021-07-29,Bình Định,132
2021-07-29,Bình Dương,10562
2021-07-29,Bình Phước,171
2021-07-29,Bình Thuận,507
2021-07-29,Cà Mau,39
2021-07-29,Cần Thơ,582
2021-07-29,Cao Bằng,0
2021-07-29,Đà Nẵng,905
2021-07-29,Đắk Lắk,184
2021-07-29,Đắk Nông,53
2021-07-29,Điện Biên,61
2021-07-29,Đồng Nai,3260
2021-07-29,Đồng Tháp,2804
2021-07-29,Gia Lai,75
2021-07-29,Hà Giang,15
2021-07-29,Hà Nam,64
2021-07-29,TP. Hà Nội,1457
2021-07-29,Hà Tĩnh,175
2021-07-29,Hải Dương,801
2021-07-29,Hải Phòng,34
2021-07-29,Hậu Giang,121
2021-07-29,TP. Hồ Chí Minh,81994
2021-07-29,Hòa Bình,23
2021-07-29,Hưng Yên,272
2021-07-29,Khánh Hòa,1252
2021-07-29,Kiên Giang,287
2021-07-29,Kon Tum,6
2021-07-29,Lai Châu,1
2021-07-29,Lâm Đồng,48
2021-07-29,Lạng Sơn,126
2021-07-29,Lào Cai,10
2021-07-29,Long An,4456
2021-07-29,Nam Định,14
2021-07-29,Nghệ An,201
2021-07-29,Ninh Bình,27
2021-07-29,Ninh Thuận,192
2021-07-29,Phú Thọ,10
2021-07-29,Phú Yên,1227
2021-07-29,Quảng Bình,3
2021-07-29,Quảng Nam,117
2021-07-29,Quảng Ngãi,267
2021-07-29,Quảng Ninh,83
2021-07-29,Quảng Trị,12
2021-07-29,Sóc Trăng,140
2021-07-29,Sơn La,3
2021-07-29,Tây Ninh,1375
2021-07-29,Thái Bình,44
2021-07-29,Thái Nguyên,14
2021-07-29,Thanh Hóa,71
2021-07-29,Thừa Thiên-Huế,36
2021-07-29,Tiền Giang,1865
2021-07-29,Trà Vinh,275
2021-07-29,Tuyên Quang,2
2021-07-29,Vĩnh Long,753
2021-07-29,Vĩnh Phúc,213
2021-07-29,Yên Bái,5
2021-07-29,Chưa rõ ,79
2021-07-30,An Giang,321
2021-07-30,Bà Rịa - Vũng Tàu,1040
2021-07-30,Bắc Giang,5800
2021-07-30,Bắc Kạn,1
2021-07-30,Bạc Liêu,29
2021-07-30,Bắc Ninh,1737
2021-07-30,Bến Tre,751
2021-07-30,Bình Định,149
2021-07-30,Bình Dương,12482
2021-07-30,Bình Phước,183
2021-07-30,Bình Thuận,524
2021-07-30,Cà Mau,39
2021-07-30,Cần Thơ,756
2021-07-30,Cao Bằng,0
2021-07-30,Đà Nẵng,970
2021-07-30,Đắk Lắk,192
2021-07-30,Đắk Nông,57
2021-07-30,Điện Biên,61
2021-07-30,Đồng Nai,3620
2021-07-30,Đồng Tháp,2961
2021-07-30,Gia Lai,81
2021-07-30,Hà Giang,15
2021-07-30,Hà Nam,64
2021-07-30,TP. Hà Nội,1601
2021-07-30,Hà Tĩnh,182
2021-07-30,Hải Dương,802
2021-07-30,Hải Phòng,34
2021-07-30,Hậu Giang,149
2021-07-30,TP. Hồ Chí Minh,86276
2021-07-30,Hòa Bình,25
2021-07-30,Hưng Yên,272
2021-07-30,Khánh Hòa,1469
2021-07-30,Kiên Giang,304
2021-07-30,Kon Tum,6
2021-07-30,Lai Châu,1
2021-07-30,Lâm Đồng,49
2021-07-30,Lạng Sơn,128
2021-07-30,Lào Cai,10
2021-07-30,Long An,4925
2021-07-30,Nam Định,15
2021-07-30,Nghệ An,201
2021-07-30,Ninh Bình,27
2021-07-30,Ninh Thuận,203
2021-07-30,Phú Thọ,10
2021-07-30,Phú Yên,1267
2021-07-30,Quảng Bình,3
2021-07-30,Quảng Nam,130
2021-07-30,Quảng Ngãi,273
2021-07-30,Quảng Ninh,83
2021-07-30,Quảng Trị,12
2021-07-30,Sóc Trăng,140
2021-07-30,Sơn La,3
2021-07-30,Tây Ninh,1463
2021-07-30,Thái Bình,44
2021-07-30,Thái Nguyên,17
2021-07-30,Thanh Hóa,72
2021-07-30,Thừa Thiên-Huế,36
2021-07-30,Tiền Giang,2107
2021-07-30,Trà Vinh,311
2021-07-30,Tuyên Quang,2
2021-07-30,Vĩnh Long,768
2021-07-30,Vĩnh Phúc,222
2021-07-30,Yên Bái,5
2021-07-30,Chưa rõ ,106
2021-07-31,An Giang,323
2021-07-31,Bà Rịa - Vũng Tàu,1155
2021-07-31,Bắc Giang,5800
2021-07-31,Bắc Kạn,1
2021-07-31,Bạc Liêu,30
2021-07-31,Bắc Ninh,1737
2021-07-31,Bến Tre,751
2021-07-31,Bình Định,177
2021-07-31,Bình Dương,14557
2021-07-31,Bình Phước,197
2021-07-31,Bình Thuận,599
2021-07-31,Cà Mau,39
2021-07-31,Cần Thơ,828
2021-07-31,Cao Bằng,0
2021-07-31,Đà Nẵng,1025
2021-07-31,Đắk Lắk,224
2021-07-31,Đắk Nông,69
2021-07-31,Điện Biên,61
2021-07-31,Đồng Nai,4076
2021-07-31,Đồng Tháp,3107
2021-07-31,Gia Lai,94
2021-07-31,Hà Giang,15
2021-07-31,Hà Nam,67
2021-07-31,TP. Hà Nội,1647
2021-07-31,Hà Tĩnh,186
2021-07-31,Hải Dương,805
2021-07-31,Hải Phòng,35
2021-07-31,Hậu Giang,168
2021-07-31,TP. Hồ Chí Minh,90456
2021-07-31,Hòa Bình,25
2021-07-31,Hưng Yên,272
2021-07-31,Khánh Hòa,1804
2021-07-31,Kiên Giang,320
2021-07-31,Kon Tum,7
2021-07-31,Lai Châu,1
2021-07-31,Lâm Đồng,52
2021-07-31,Lạng Sơn,128
2021-07-31,Lào Cai,10
2021-07-31,Long An,5469
2021-07-31,Nam Định,15
2021-07-31,Nghệ An,214
2021-07-31,Ninh Bình,29
2021-07-31,Ninh Thuận,208
2021-07-31,Phú Thọ,10
2021-07-31,Phú Yên,1325
2021-07-31,Quảng Bình,4
2021-07-31,Quảng Nam,140
2021-07-31,Quảng Ngãi,274
2021-07-31,Quảng Ninh,83
2021-07-31,Quảng Trị,16
2021-07-31,Sóc Trăng,140
2021-07-31,Sơn La,13
2021-07-31,Tây Ninh,1535
2021-07-31,Thái Bình,44
2021-07-31,Thái Nguyên,17
2021-07-31,Thanh Hóa,77
2021-07-31,Thừa Thiên-Huế,49
2021-07-31,Tiền Giang,2230
2021-07-31,Trà Vinh,311
2021-07-31,Tuyên Quang,2
2021-07-31,Vĩnh Long,816
2021-07-31,Vĩnh Phúc,226
2021-07-31,Yên Bái,5
2021-07-31,Chưa rõ ,110
2021-08-01,An Giang,344
2021-08-01,Bà Rịa - Vũng Tàu,1339
2021-08-01,Bắc Giang,5800
2021-08-01,Bắc Kạn,1
2021-08-01,Bạc Liêu,31
2021-08-01,Bắc Ninh,1737
2021-08-01,Bến Tre,833
2021-08-01,Bình Định,193
2021-08-01,Bình Dương,16736
2021-08-01,Bình Phước,217
2021-08-01,Bình Thuận,631
2021-08-01,Cà Mau,39
2021-08-01,Cần Thơ,928
2021-08-01,Cao Bằng,0
2021-08-01,Đà Nẵng,1025
2021-08-01,Đắk Lắk,239
2021-08-01,Đắk Nông,71
2021-08-01,Điện Biên,61
2021-08-01,Đồng Nai,4501
2021-08-01,Đồng Tháp,3193
2021-08-01,Gia Lai,100
2021-08-01,Hà Giang,19
2021-08-01,Hà Nam,67
2021-08-01,TP. Hà Nội,1728
2021-08-01,Hà Tĩnh,189
2021-08-01,Hải Dương,812
2021-08-01,Hải Phòng,35
2021-08-01,Hậu Giang,209
2021-08-01,TP. Hồ Chí Minh,94508
2021-08-01,Hòa Bình,25
2021-08-01,Hưng Yên,273
2021-08-01,Khánh Hòa,2102
2021-08-01,Kiên Giang,344
2021-08-01,Kon Tum,14
2021-08-01,Lai Châu,1
2021-08-01,Lâm Đồng,56
2021-08-01,Lạng Sơn,128
2021-08-01,Lào Cai,10
2021-08-01,Long An,6038
2021-08-01,Nam Định,15
2021-08-01,Nghệ An,217
2021-08-01,Ninh Bình,29
2021-08-01,Ninh Thuận,211
2021-08-01,Phú Thọ,10
2021-08-01,Phú Yên,1374
2021-08-01,Quảng Bình,8
2021-08-01,Quảng Nam,151
2021-08-01,Quảng Ngãi,279
2021-08-01,Quảng Ninh,83
2021-08-01,Quảng Trị,19
2021-08-01,Sóc Trăng,193
2021-08-01,Sơn La,13
2021-08-01,Tây Ninh,1637
2021-08-01,Thái Bình,44
2021-08-01,Thái Nguyên,18
2021-08-01,Thanh Hóa,85
2021-08-01,Thừa Thiên-Huế,63
2021-08-01,Tiền Giang,2230
2021-08-01,Trà Vinh,342
2021-08-01,Tuyên Quang,2
2021-08-01,Vĩnh Long,866
2021-08-01,Vĩnh Phúc,226
2021-08-01,Yên Bái,5
2021-08-01,Chưa rõ ,133
2021-08-02,An Giang,361
2021-08-02,Bà Rịa - Vũng Tàu,1471
2021-08-02,Bắc Giang,5800
2021-08-02,Bắc Kạn,1
2021-08-02,Bạc Liêu,31
2021-08-02,Bắc Ninh,1737
2021-08-02,Bến Tre,833
2021-08-02,Bình Định,214
2021-08-02,Bình Dương,17685
2021-08-02,Bình Phước,225
2021-08-02,Bình Thuận,677
2021-08-02,Cà Mau,39
2021-08-02,Cần Thơ,1149
2021-08-02,Cao Bằng,0
2021-08-02,Đà Nẵng,1101
2021-08-02,Đắk Lắk,253
2021-08-02,Đắk Nông,83
2021-08-02,Điện Biên,61
2021-08-02,Đồng Nai,4881
2021-08-02,Đồng Tháp,3270
2021-08-02,Gia Lai,107
2021-08-02,Hà Giang,19
2021-08-02,Hà Nam,69
2021-08-02,TP. Hà Nội,1887
2021-08-02,Hà Tĩnh,199
2021-08-02,Hải Dương,812
2021-08-02,Hải Phòng,35
2021-08-02,Hậu Giang,220
2021-08-02,TP. Hồ Chí Minh,98772
2021-08-02,Hòa Bình,25
2021-08-02,Hưng Yên,274
2021-08-02,Khánh Hòa,2388
2021-08-02,Kiên Giang,362
2021-08-02,Kon Tum,14
2021-08-02,Lai Châu,1
2021-08-02,Lâm Đồng,58
2021-08-02,Lạng Sơn,131
2021-08-02,Lào Cai,10
2021-08-02,Long An,6483
2021-08-02,Nam Định,15
2021-08-02,Nghệ An,238
2021-08-02,Ninh Bình,42
2021-08-02,Ninh Thuận,230
2021-08-02,Phú Thọ,10
2021-08-02,Phú Yên,1399
2021-08-02,Quảng Bình,10
2021-08-02,Quảng Nam,170
2021-08-02,Quảng Ngãi,282
2021-08-02,Quảng Ninh,83
2021-08-02,Quảng Trị,19
2021-08-02,Sóc Trăng,193
2021-08-02,Sơn La,19
2021-08-02,Tây Ninh,1637
2021-08-02,Thái Bình,44
2021-08-02,Thái Nguyên,18
2021-08-02,Thanh Hóa,94
2021-08-02,Thừa Thiên-Huế,67
2021-08-02,Tiền Giang,2309
2021-08-02,Trà Vinh,373
2021-08-02,Tuyên Quang,2
2021-08-02,Vĩnh Long,916
2021-08-02,Vĩnh Phúc,229
2021-08-02,Yên Bái,5
2021-08-02,Chưa rõ ,143
2021-08-03,An Giang,387
2021-08-03,Bà Rịa - Vũng Tàu,1552
2021-08-03,Bắc Giang,5802
2021-08-03,Bắc Kạn,1
2021-08-03,Bạc Liêu,37
2021-08-03,Bắc Ninh,1737
2021-08-03,Bến Tre,931
2021-08-03,Bình Định,232
2021-08-03,Bình Dương,19291
2021-08-03,Bình Phước,230
2021-08-03,Bình Thuận,749
2021-08-03,Cà Mau,40
2021-08-03,Cần Thơ,1269
2021-08-03,Cao Bằng,0
2021-08-03,Đà Nẵng,1167
2021-08-03,Đắk Lắk,282
2021-08-03,Đắk Nông,99
2021-08-03,Điện Biên,63
2021-08-03,Đồng Nai,5245
2021-08-03,Đồng Tháp,3411
2021-08-03,Gia Lai,146
2021-08-03,Hà Giang,19
2021-08-03,Hà Nam,69
2021-08-03,TP. Hà Nội,1985
2021-08-03,Hà Tĩnh,206
2021-08-03,Hải Dương,815
2021-08-03,Hải Phòng,35
2021-08-03,Hậu Giang,236
2021-08-03,TP. Hồ Chí Minh,102943
2021-08-03,Hòa Bình,25
2021-08-03,Hưng Yên,275
2021-08-03,Khánh Hòa,2577
2021-08-03,Kiên Giang,378
2021-08-03,Kon Tum,18
2021-08-03,Lai Châu,1
2021-08-03,Lâm Đồng,58
2021-08-03,Lạng Sơn,131
2021-08-03,Lào Cai,18
2021-08-03,Long An,7049
2021-08-03,Nam Định,15
2021-08-03,Nghệ An,250
